namespace,cbb_items
CDVAL#A0509STDA20160913T042448,54321
CDVAL#A0509STDA20160913T042541,54321
CDVAL#A0509STDA20160913T044248,54321
CDVAL#A0509STDA20160913T185518,54321
CDVAL#A0509STDA20160914T185514,54321
CDVAL#A0509STDA20160915T185534,54321
CDVAL#A0509STDA20160916T185514,54321
CDVAL#A0509STDA20160917T185521,54321
CDVAL#A0509STDA20160918T185520,54321
CDVAL#A0509STDA20160919T004129,54321
CDVAL#A0509STDA20160919T072458,54321
CDVAL#A0509STDA20160919T073036,54321
CDVAL#A0509STDA20160919T073424,54321
CDVAL#A0509STDA20160919T074015,54321
CDVAL#A0509STDA20160919T075641,54321
CDVAL#A0509STDA20160919T081004,54321
CDVAL#A0509STDA20160919T185518,54321
CDVAL#A0509STDA20160920T185529,54321
CDVAL#A0509STDA20160921T014829,54321
CDVAL#A0509STDA20160921T054320,54321
CDVAL#A0509STDA20160921T055725,54321
CDVAL#A0509STDA20160921T060210,54321
CDVAL#A0509STDA20160921T061151,54321
CDVAL#A0509STDA20160921T061937,54321
CDVAL#A0509STDA20160921T062756,54321
CDVAL#A0509STDA20160921T185530,54321
CDVAL#A0509STDA20160922T075831,54321
CDVAL#A0509STDA20160922T081002,54321
CDVAL#A0509STDA20160922T185524,54321
CDVAL#A0509STDA20160923T185529,54321
CDVAL#A0509STDA20160924T185534,54321
CDVAL#A0509STDA20160925T185540,54321
CDVAL#A0509STDA20160926T082042,54321
CDVAL#A0509STDA20160926T185306,54321
CDVAL#A0509STDA20160927T033537,54321
CDVAL#A0509STDA20160927T034133,54321
CDVAL#A0509STDA20160927T185540,54321
CDVAL#A0509STDA20160928T185548,54321
CDVAL#A0509STDA20160929T004014,54321
CDVAL#A0509STDA20160929T005437,54321
CDVAL#A0509STDA20160929T010726,54321
CDVAL#A0509STDA20160929T185557,54321
CDVAL#A0509STDA20160930T011121,54321
CDVAL#A0509STDA20160930T185548,54321
CDVAL#A0509STDA20161001T185556,54321
CDVAL#A0509STDA20161002T185555,54321
CDVAL#A0509STDA20161003T185602,54321
CDVAL#A0509STDA20161004T185611,54321
CDVAL#A0509STDA20161005T065116,54321
CDVAL#A0509STDA20161005T185558,54321
CDVAL#A0509STDA20161006T185605,54321
CDVAL#A0509STDA20161007T185557,54321
CDVAL#A0509STDA20161008T185602,54321
CDVAL#A0509STDA20161009T185610,54321
CDVAL#A0509STDA20161010T003610,54321
CDVAL#A0509STDA20161010T014044,54321
CDVAL#A0509STDA20161010T185603,54321
CDVAL#A0509STDA20161011T185625,54321
CDVAL#A0509STDA20161012T185622,54321
CDVAL#A0509STDA20161013T185613,54321
CDVAL#A0509STDA20161014T185618,54321
CDVAL#A0509STDA20161015T185620,54321
CDVAL#A0509STDA20161016T185620,54321
CDVAL#A0509STDA20161017T185640,54321
CDVAL#A0509STDA20161018T185627,54321
CDVAL#A0509STDA20161020T012408,54321
CDVAL#A0509STDA20161020T051446,54321
CDVAL#A0509STDA20161020T054354,54321
CDVAL#A0509STDA20161020T185635,54321
CDVAL#A0509STDA20161021T185632,54321
CDVAL#A0509STDA20161022T185630,54321
CDVAL#A0509STDA20161023T185619,54321
CDVAL#A0509STDA20161024T004357,54321
CDVAL#A0509STDA20161024T005211,54321
CDVAL#A0509STDA20161024T185640,54321
CDVAL#A0509STDA20161025T185638,54321
CDVAL#A0509STDA20161026T185629,54321
CDVAL#A0509STDA20161027T031830,54321
CDVAL#A0509STDA20161027T033157,54321
CDVAL#A0509STDA20161027T033751,54321
CDVAL#A0509STDA20161027T034311,54321
CDVAL#A0509STDA20161027T035209,54321
CDVAL#A0509STDA20161027T040905,54321
CDVAL#A0509STDA20161027T051751,54321
CDVAL#A0509STDA20161027T052527,54321
CDVAL#A0509STDA20161027T103614,54321
CDVAL#A0509STDA20161027T185634,54321
CDVAL#A0509STDA20161028T185631,54321
CDVAL#A0509STDA20161029T185645,54321
CDVAL#A0509STDA20161030T185652,54321
CDVAL#A0509STDA20161031T081951,54321
CDVAL#A0509STDA20161031T185659,54321
CDVAL#A0509STDA20161101T005556,54321
CDVAL#A0509STDA20161101T010838,54321
CDVAL#A0509STDA20161101T020449,54321
CDVAL#A0509STDA20161101T021700,54321
CDVAL#A0509STDA20161101T073859,54321
CDVAL#A0509STDA20161101T074429,54321
CDVAL#A0509STDA20161101T104829,54321
CDVAL#A0509STDA20161101T105318,54321
CDVAL#A0509STDA20161101T110814,54321
CDVAL#A0509STDA20161101T185651,54321
CDVAL#A0509STDA20161102T011743,54321
CDVAL#A0509STDA20161102T185717,54321
CDVAL#A0509STDA20161103T185650,54321
CDVAL#A0509STDA20161104T185709,54321
CDVAL#A0509STDA20161105T185708,54321
CDVAL#A0509STDA20161106T185700,54321
CDVAL#A0509STDA20161107T185715,54321
CDVAL#A0509STDA20161108T185551,54321
CDVAL#A0509STDA20161109T185608,54321
CDVAL#A0509STDA20161110T185547,54321
CDVAL#A0509STDA20161111T185600,54321
CDVAL#A0509STDA20161112T185556,54321
CDVAL#A0509STDA20161113T185559,54321
CDVAL#A0509STDA20161114T003401,54321
CDVAL#A0509STDA20161114T185653,54321
CDVAL#A0509STDA20161115T065434,54321
CDVAL#A0509STDA20161115T185556,54321
CDVAL#A0509STDA20161116T185608,54321
CDVAL#A0509STDA20161117T185627,54321
CDVAL#A0509STDA20161118T185607,54321
CDVAL#A0509STDA20161119T185603,54321
CDVAL#A0509STDA20161120T185610,54321
CDVAL#A0509STDA20161121T003355,54321
CDVAL#A0509STDA20161121T005347,54321
CDVAL#A0509STDA20161121T010331,54321
CDVAL#A0509STDA20161121T011725,54321
CDVAL#A0509STDA20161121T012102,54321
CDVAL#A0509STDA20161121T065905,54321
CDVAL#A0509STDA20161121T185610,54321
CDVAL#A0509STDA20161122T185622,54321
CDVAL#A0509STDA20161123T012952,54321
CDVAL#A0509STDA20161123T013151,54321
CDVAL#A0509STDA20161123T013538,54321
CDVAL#A0509STDA20161123T014442,54321
CDVAL#A0509STDA20161123T014630,54321
CDVAL#A0509STDA20161123T093352,54321
CDVAL#A0509STDA20161123T185613,54321
CDVAL#A0509STDA20161124T003812,54321
CDVAL#A0509STDA20161124T185650,54321
CDVAL#A0509STDA20161125T013056,54321
CDVAL#A0509STDA20161125T013456,54321
CDVAL#A0509STDA20161125T014619,54321
CDVAL#A0509STDA20161125T021055,54321
CDVAL#A0509STDA20161125T185450,54321
CDVAL#A0509STDA20161126T185438,54321
CDVAL#A0509STDA20161127T185449,54321
CDVAL#A0509STDA20161128T012957,54321
CDVAL#A0509STDA20161128T053704,54321
CDVAL#A0509STDA20161128T060424,54321
CDVAL#A0509STDA20161128T190054,54321
CDVAL#A0509STDA20161129T015854,54321
CDVAL#A0509STDA20161129T021926,54321
CDVAL#A0509STDA20161129T022750,54321
CDVAL#A0509STDA20161129T190048,54321
CDVAL#A0509STDA20161130T185523,54321
CDVAL#A0509STDA20161201T020515,54321
CDVAL#A0509STDA20161201T185511,54321
CDVAL#A0509STDA20161202T185519,54321
CDVAL#A0509STDA20161203T185512,54321
CDVAL#A0509STDA20161204T185516,54321
CDVAL#A0509STDA20161205T185426,54321
CDVAL#A0509STDA20161206T185527,54321
CDVAL#A0509STDA20161207T185515,54321
CDVAL#A0509STDA20161208T185602,54321
CDVAL#A0509STDA20161209T010421,54321
CDVAL#A0509STDA20161209T011514,54321
CDVAL#A0509STDA20161209T185558,54321
CDVAL#A0509STDA20161210T185553,54321
CDVAL#A0509STDA20161211T185621,54321
CDVAL#A0509STDA20161212T010457,54321
CDVAL#A0509STDA20161212T012802,54321
CDVAL#A0509STDA20161212T185641,54321
CDVAL#A0509STDA20161213T185517,54321
CDVAL#A0509STDA20161214T021526,54321
CDVAL#A0509STDA20161214T021819,54321
CDVAL#A0509STDA20161214T040657,54321
CDVAL#A0509STDA20161214T042400,54321
CDVAL#A0509STDA20161214T185649,54321
CDVAL#A0509STDA20161215T185747,54321
CDVAL#A0509STDA20161226T030546,54321
CDVAL#A0509STDA20161226T052332,54321
CDVAL#A0509STDA20161226T190325,54321
CDVAL#A0509STDA20161227T051436,54321
CDVAL#A0509STDA20161227T190257,54321
CDVAL#A0509STDA20161228T190349,54321
CDVAL#A0509STDA20161229T012903,54321
CDVAL#A0509STDA20161229T015239,54321
CDVAL#A0509STDA20161229T190225,54321
CDVAL#A0509STDA20161230T011055,54321
CDVAL#A0509STDA20161231T192157,54321
CDVAL#A0509STDA20170101T063749,54321
CDVAL#A0509STDA20170101T192329,54321
CDVAL#A0509STDA20170103T214740,54321
CDVAL#A0509STDA20170104T193149,54321
CDVAL#A0509STDA20170105T193801,54321
CDVAL#A0509STDA20170106T193900,54321
CDVAL#A0509STDA20170107T192456,54321
CDVAL#A0509STDA20170108T192340,54321
CDVAL#A0509STDA20170109T193458,54321
CDVAL#A0509STDA20170110T040504,54321
CDVAL#A0509STDA20170110T042914,54321
CDVAL#A0509STDA20170110T050605,54321
CDVAL#A0509STDA20170110T052347,54321
CDVAL#A0509STDA20170110T054343,54321
CDVAL#A0509STDA20170110T060004,54321
CDVAL#A0509STDA20170110T194115,54321
CDVAL#A0509STDA20170111T193333,54321
CDVAL#A0509STDA20170112T193721,54321
CDVAL#A0509STDA20170113T193510,54321
CDVAL#A0509STDA20170114T192336,54321
CDVAL#A0509STDA20170115T192344,54321
CDVAL#A0509STDA20170116T194405,54321
CDVAL#A0509STDA20170117T193254,54321
CDVAL#A0509STDA20170118T194520,54321
CDVAL#A0509STDA20170119T195434,54321
CDVAL#A0509STDA20170120T080351,54321
CDVAL#A0509STDA20170120T193426,54321
CDVAL#A0509STDA20170121T192132,54321
CDVAL#A0509STDA20170122T192516,54321
CDVAL#A0509STDA20170123T192638,54321
CDVAL#A0509STDA20170124T192623,54321
CDVAL#A0509STDA20170125T193302,54321
CDVAL#A0509STDA20170126T192814,54321
CDVAL#A0509STDA20170127T192554,54321
CDVAL#A0509STDA20170128T192758,54321
CDVAL#A0509STDA20170129T192305,54321
CDVAL#A0509STDA20170130T192630,54321
CDVAL#A0509STDA20170131T193532,54321
CDVAL#A0509STDA20170201T192920,54321
CDVAL#A0509STDA20170202T051024,54321
CDVAL#A0509STDA20170202T193613,54321
CDVAL#A0509STDA20170203T004813,54321
CDVAL#A0509STDA20170203T193304,54321
CDVAL#A0509STDA20170204T192514,54321
CDVAL#A0509STDA20170205T192905,54321
CDVAL#A0509STDA20170206T194211,54321
CDVAL#A0509STDA20170207T123926,54321
CDVAL#A0509STDA20170207T124924,54321
CDVAL#A0509STDA20170207T132746,54321
CDVAL#A0509STDA20170207T134436,54321
CDVAL#A0509STDA20170207T140717,54321
CDVAL#A0509STDA20170207T195240,54321
CDVAL#A0509STDA20170208T005505,54321
CDVAL#A0509STDA20170208T011113,54321
CDVAL#A0509STDA20170208T013329,54321
CDVAL#A0509STDA20170208T014218,54321
CDVAL#A0509STDA20170208T193746,54321
CDVAL#A0509STDA20170209T022759,54321
CDVAL#A0509STDA20170209T060903,54321
CDVAL#A0509STDA20170209T091629,54321
CDVAL#A0509STDA20170210T193902,54321
CDVAL#A0509STDA20170211T192427,54321
CDVAL#A0509STDA20170212T192454,54321
CDVAL#A0509STDA20170213T193626,54321
CDVAL#A0509STDA20170214T194532,54321
CDVAL#A0509STDA20170215T005235,54321
CDVAL#A0509STDA20170215T194216,54321
CDVAL#A0509STDA20170216T194138,54321
CDVAL#A0509STDA20170219T192714,54321
CDVAL#A0509STDA20170220T195038,54321
CDVAL#A0509STDA20170221T194200,54321
CDVAL#A0509STDA20170222T194114,54321
CDVAL#A0509STDA20170223T194139,54321
CDVAL#A0509STDA20170224T194222,54321
CDVAL#A0509STDA20170225T192435,54321
CDVAL#A0509STDA20170226T192506,54321
CDVAL#A0509STDA20170227T193715,54321
CDVAL#A0509STDA20170228T193758,54321
CDVAL#A0509STDA20170301T193116,54321
CDVAL#A0509STDA20170302T193906,54321
CDVAL#A0509STDA20170303T194013,54321
CDVAL#A0509STDA20170304T192355,54321
CDVAL#A0509STDA20170305T193344,54321
CDVAL#A0509STDA20170306T202403,54321
CDVAL#A0509STDA20170307T003903,54321
CDVAL#A0509STDA20170307T010336,54321
CDVAL#A0509STDA20170307T193547,54321
CDVAL#A0509STDA20170308T194444,54321
CDVAL#A0509STDA20170309T193736,54321
CDVAL#A0509STDA20170310T193442,54321
CDVAL#A0509STDA20170311T192315,54321
CDVAL#A0509STDA20170312T193012,54321
CDVAL#A0509STDA20170313T193553,54321
CDVAL#A0509STDA20170314T193438,54321
CDVAL#A0509STDA20170315T193931,54321
CDVAL#A0509STDA20170316T194642,54321
CDVAL#A0509STDA20170317T053650,54321
CDVAL#A0509STDA20170317T055041,54321
CDVAL#A0509STDA20170317T193834,54321
CDVAL#A0509STDA20170318T192246,54321
CDVAL#A0509STDA20170320T005319,54321
CDVAL#A0509STDA20170320T101038,54321
CDVAL#A0509STDA20170320T103855,54321
CDVAL#A0509STDA20170320T193807,54321
CDVAL#A0509STDA20170321T193528,54321
CDVAL#A0509STDA20170322T193654,54321
CDVAL#A0509STDA20170323T193006,54321
CDVAL#A0509STDA20170324T193129,54321
CDVAL#A0509STDA20170325T192212,54321
CDVAL#A0509STDA20170326T192324,54321
CDVAL#A0509STDA20170327T193439,54321
CDVAL#A0509STDA20170328T193503,54321
CDVAL#A0509STDA20170329T193807,54321
CDVAL#A0509STDA20170330T194859,54321
CDVAL#A0509STDA20170331T193935,54321
CDVAL#A0509STDA20170401T192901,54321
CDVAL#A0509STDA20170402T193056,54321
CDVAL#A0509STDA20170403T004907,54321
CDVAL#A0509STDA20170403T022413,54321
CDVAL#A0509STDA20170403T055358,54321
CDVAL#A0509STDA20170403T193449,54321
CDVAL#A0509STDA20170404T003956,54321
CDVAL#A0509STDA20170404T005109,54321
CDVAL#A0509STDA20170405T193959,54321
CDVAL#A0509STDA20170406T194111,54321
CDVAL#A0509STDA20170407T012852,54321
CDVAL#A0509STDA20170407T014336,54321
CDVAL#A0509STDA20170407T021809,54321
CDVAL#A0509STDA20170410T004647,54321
CDVAL#A0509STDA20170410T014118,54321
CDVAL#A0509STDA20170413T193712,54321
CDVAL#A0509STDA20170414T194259,54321
CDVAL#A0509STDA20170415T193116,54321
CDVAL#A0509STDA20170417T010007,54321
CDVAL#A0509STDA20170417T054346,54321
CDVAL#A0509STDA20170417T194058,54321
CDVAL#A0509STDA20170419T010141,54321
CDVAL#A0509STDA20170419T010731,54321
CDVAL#A0509STDA20170419T063753,54321
CDVAL#A0509STDA20170419T071329,54321
CDVAL#A0509STDA20170420T003404,54321
CDVAL#A0509STDA20170420T015442,54321
CDVAL#A0509STDA20170420T195306,54321
CDVAL#A0509STDA20170424T003812,54321
CDVAL#A0509STDA20170424T015909,54321
CDVAL#A0509STDA20170424T103847,54321
CDVAL#A0509STDA20170425T003452,54321
CDVAL#A0509STDA20170425T045343,54321
CDVAL#A0509STDA20170426T044324,54321
CDVAL#A0509STDA20170427T002914,54321
CDVAL#A0509STDA20170428T044004,54321
CDVAL#A0509STDA20170428T200220,54321
CDVAL#A0509STDA20170429T193434,54321
CDVAL#A0509STDA20170430T193413,54321
CDVAL#A0509STDA20170502T192231,54321
CDVAL#A0509STDA20170503T191736,54321
CDVAL#A0509STDA20170504T192152,54321
CDVAL#A0509STDA20170505T191720,54321
CDVAL#A0509STDA20170506T191627,54321
CDVAL#A0509STDA20170507T191707,54321
CDVAL#A0509STDA20170508T192700,54321
CDVAL#A0509STDA20170509T192546,54321
CDVAL#A0509STDA20170510T072459,54321
CDVAL#A0509STDA20170510T073602,54321
CDVAL#A0509STDA20170510T192844,54321
CDVAL#A0509STDA20170511T192812,54321
CDVAL#A0509STDA20170512T192333,54321
CDVAL#A0509STDA20170513T191609,54321
CDVAL#A0509STDA20170514T191517,54321
CDVAL#A0509STDA20170515T192852,54321
CDVAL#A0509STDA20170516T044026,54321
CDVAL#A0509STDA20170516T192942,54321
CDVAL#A0509STDA20170517T193155,54321
CDVAL#A0509STDA20170518T053318,54321
CDVAL#A0509STDA20170518T081521,54321
CDVAL#A0509STDA20170518T083959,54321
CDVAL#A0509STDA20170518T193437,54321
CDVAL#A0509STDA20170519T193444,54321
CDVAL#A0509STDA20170520T191825,54321
CDVAL#A0509STDA20170521T192404,54321
CDVAL#A0509STDA20170522T193254,54321
CDVAL#A0509STDA20170523T193710,54321
CDVAL#A0509STDA20170524T194334,54321
CDVAL#A0509STDA20170525T193349,54321
CDVAL#A0509STDA20170526T193343,54321
CDVAL#A0509STDA20170527T191917,54321
CDVAL#A0509STDA20170528T191710,54321
CDVAL#A0509STDA20170529T193400,54321
CDVAL#A0509STDA20170530T192422,54321
CDVAL#A0509STDA20170531T002729,54321
CDVAL#A0509STDA20170531T002927,54321
CDVAL#A0509STDA20170531T003013,54321
CDVAL#A0509STDA20170531T003243,54321
CDVAL#A0509STDA20170531T003506,54321
CDVAL#A0509STDA20170531T193336,54321
CDVAL#A0509STDA20170601T193925,54321
CDVAL#A0509STDA20170602T005751,54321
CDVAL#A0509STDA20170602T090226,54321
CDVAL#A0509STDA20170602T092159,54321
CDVAL#A0509STDA20170602T092245,54321
CDVAL#A0509STDA20170602T092723,54321
CDVAL#A0509STDA20170602T093109,54321
CDVAL#A0509STDA20170602T093853,54321
CDVAL#A0509STDA20170602T094619,54321
CDVAL#A0509STDA20170602T094712,54321
CDVAL#A0509STDA20170602T194442,54321
CDVAL#A0509STDA20170603T192259,54321
CDVAL#A0509STDA20170604T191932,54321
CDVAL#A0509STDA20170605T042820,54321
CDVAL#A0509STDA20170607T044313,54321
CDVAL#A0509STDA20170607T055515,54321
CDVAL#A0509STDA20170607T193435,54321
CDVAL#A0509STDA20170608T193407,54321
CDVAL#A0509STDA20170609T193641,54321
CDVAL#A0509STDA20170610T193410,54321
CDVAL#A0509STDA20170611T191725,54321
CDVAL#A0509STDA20170612T195039,54321
CDVAL#A0509STDA20170613T053959,54321
CDVAL#A0509STDA20170614T003231,54321
CDVAL#A0509STDA20170615T192450,54321
CDVAL#A0509STDA20170618T192116,54321
CDVAL#A0509STDA20170619T193438,54321
CDVAL#A0509STDA20170620T111729,54321
CDVAL#A0509STDA20170621T071259,54321
CDVAL#A0509STDA20170622T193015,54321
CDVAL#A0509STDA20170623T193303,54321
CDVAL#A0509STDA20170624T191953,54321
CDVAL#A0509STDA20170625T192440,54321
CDVAL#A0509STDA20170626T015258,54321
CDVAL#A0509STDA20170626T194123,54321
CDVAL#A0509STDA20170627T193342,54321
CDVAL#A0509STDA20170628T004724,54321
CDVAL#A0509STDA20170628T195030,54321
CDVAL#A0509STDA20170629T193009,54321
CDVAL#A0509STDA20170630T192743,54321
CDVAL#A0509STDA20170701T191910,54321
CDVAL#A0509STDA20170702T191949,54321
CDVAL#A0509STDA20170703T081740,54321
CDVAL#A0509STDA20170704T040533,54321
CDVAL#A0509STDA20170704T040551,54321
CDVAL#A0509STDA20170704T044958,54321
CDVAL#A0509STDA20170704T193257,54321
CDVAL#A0509STDA20170705T193241,54321
CDVAL#A0509STDA20170706T193435,54321
CDVAL#A0509STDA20170707T004931,54321
CDVAL#A0509STDA20170707T014516,54321
CDVAL#A0509STDA20170707T033214,54321
CDVAL#A0509STDA20170707T062215,54321
CDVAL#A0509STDA20170707T064711,54321
CDVAL#A0509STDA20170707T193619,54321
CDVAL#A0509STDA20170708T192414,54321
CDVAL#A0509STDA20170709T191920,54321
CDVAL#A0509STDA20170710T192907,54321
CDVAL#A0509STDA20170711T195348,54321
CDVAL#A0509STDA20170712T074223,54321
CDVAL#A0509STDA20170712T183604,54321
CDVAL#A0509STDA20170712T193441,54321
CDVAL#A0509STDA20170713T063445,54321
CDVAL#A0509STDA20170713T091824,54321
CDVAL#A0509STDA20170713T103447,54321
CDVAL#A0509STDA20170713T183619,54321
CDVAL#A0509STDA20170713T192719,54321
CDVAL#A0509STDA20170714T064949,54321
CDVAL#A0509STDA20170714T072340,54321
CDVAL#A0509STDA20170714T183348,54321
CDVAL#A0509STDA20170714T193326,54321
CDVAL#A0509STDA20170715T185323,54321
CDVAL#A0509STDA20170715T193938,54321
CDVAL#A0509STDA20170716T183114,54321
CDVAL#A0509STDA20170716T193336,54321
CDVAL#A0509STDA20170717T004634,54321
CDVAL#A0509STDA20170717T024518,54321
CDVAL#A0509STDA20170717T034237,54321
CDVAL#A0509STDA20170717T044907,54321
CDVAL#A0509STDA20170717T085932,54321
CDVAL#A0509STDA20170717T183114,54321
CDVAL#A0509STDA20170717T193650,54321
CDVAL#A0509STDA20170718T014515,54321
CDVAL#A0509STDA20170718T022626,54321
CDVAL#A0509STDA20170718T043402,54321
CDVAL#A0509STDA20170718T183317,54321
CDVAL#A0509STDA20170719T003759,54321
CDVAL#A0509STDA20170719T053229,54321
CDVAL#A0509STDA20170719T183427,54321
CDVAL#A0509STDA20170720T050712,54321
CDVAL#A0509STDA20170720T183440,54321
CDVAL#A0509STDA20170721T185406,54321
CDVAL#A0509STDA20170722T183439,54321
CDVAL#A0509STDA20170723T183602,54321
CDVAL#A0509STDA20170724T094930,54321
CDVAL#A0509STDA20170724T170124,54321
CDVAL#A0509STDA20170725T003428,54321
CDVAL#A0509STDA20170725T005532,54321
CDVAL#A0509STDA20170725T183322,54321
CDVAL#A0509STDA20170726T184455,54321
CDVAL#A0509STDA20170727T003036,54321
CDVAL#A0509STDA20170727T063614,54321
CDVAL#A0509STDA20170727T063713,54321
CDVAL#A0509STDA20170727T065253,54321
CDVAL#A0509STDA20170727T065635,54321
CDVAL#A0509STDA20170727T184526,54321
CDVAL#A0509STDA20170728T003531,54321
CDVAL#A0509STDA20170728T061449,54321
CDVAL#A0509STDA20170728T185050,54321
CDVAL#A0509STDA20170729T183043,54321
CDVAL#A0509STDA20170730T183642,54321
CDVAL#A0509STDA20170731T184457,54321
CDVAL#A0509STDA20170804T085057,54321
CDVAL#A0509STDA20170804T102009,54321
CDVAL#A0509STDA20170804T110330,54321
CDVAL#A0509STDA20170804T183442,54321
CDVAL#A0509STDA20170807T013922,54321
CDVAL#A0509STDA20170807T041334,54321
CDVAL#A0509STDA20170807T054201,54321
CDVAL#A0509STDA20170807T082206,54321
CDVAL#A0509STDA20170807T183201,54321
CDVAL#A0509STDA20170808T003435,54321
CDVAL#A0509STDA20170808T003756,54321
CDVAL#A0509STDA20170808T012603,54321
CDVAL#A0509STDA20170808T183201,54321
CDVAL#A0509STDA20170809T003719,54321
CDVAL#A0509STDA20170810T014550,54321
CDVAL#A0509STDA20170810T053528,54321
CDVAL#A0509STDA20170810T183448,54321
CDVAL#A0509STDA20170814T053851,54321
CDVAL#A0509STDA20170814T183146,54321
CDVAL#A0509STDA20170815T183129,54321
CDVAL#A0509STDA2:28.,54321
CDVAL#A0509STDA2:29.,54321
CDVAL#A0509STDA2:48.,54321
CDVAL#A0509STDA2:56.,54321
CDVAL#A0509STDA3:07.,54321
CDVAL#A0509STDA3:22.,54321
CDVAL#A0509STDA3:24.,54321
CDVAL#A0509STDA3:57.,54321
CDVAL#A0509STDA4:13.,54321
CDVAL#A0509STDA4:31.,54321
CDVAL#A0509STDA54321,54321
CDVAL#A0509STDA5:00.,54321
CDVAL#A0509STDA5:03.,54321
CDVAL#A0509STDA5:08.,54321
CDVAL#A0509STDA5:15.,54321
CDVAL#A0509STDA5:16.,54321
CDVAL#A0509STDA5:17.,54321
CDVAL#A0509STDA5:18.,54321
CDVAL#A0509STDA5:20.,54321
CDVAL#A0509STDA5:21.,54321
CDVAL#A0509STDA5:22.,54321
CDVAL#A0509STDA5:23.,54321
CDVAL#A0509STDA5:24.,54321
CDVAL#A0509STDA5:28.,54321
CDVAL#A0509STDA5:30.,54321
CDVAL#A0509STDA5:32.,54321
CDVAL#A0509STDA5:45.,54321
CDVAL#A0509STDA6:04.,54321
CDVAL#A0509STDA6:18.,54321
CDVAL#A0509STDA6:47.,54321
CDVAL#A0509STDA6:50.,54321
CDVAL#A0509STDA6:51.,54321
CDVAL#A0509STDA6:52.,54321
CDVAL#A0509STDA6:56.,54321
CDVAL#A0509STDA7:02.,54321
CDVAL#A0509STDA7:07.,54321
CDVAL#A0509STDA7:09.,54321
CDVAL#A0509STDA7:23.,54321
CDVAL#A0509STDA7:24.,54321
CDVAL#A0509STDA7:32.,54321
CDVAL#A0509STDA7:37.,54321
CDVAL#A0509STDA7:50.,54321
CDVAL#A0509STDA7:52.,54321
CDVAL#A0509STDA8:00.,54321
CDVAL#A0509STDA8:01.,54321
CDVAL#A0509STDA8:16.,54321
CDVAL#A0509STDA8:42.,54321
CDVAL#A0509STDA8:52.,54321
CDVAL#A0509STDA8:58.,54321
CDVAL#A0509STDA9:03.,54321
CDVAL#A0509STDA9:13.,54321
CDVAL#A0509STDA9:29.,54321
CDVAL#A0509STDA9:33.,54321
CDVAL#A0509STDA9:36.,54321
CDVAL#A0509STDA9:40.,54321
CDVAL#A0509STDA9:42.,54321
CDVAL#A0509STDA9:43.,54321
CDVAL#A0510C,조건부
CDVAL#A0510N,안함
CDVAL#A0510Y,중지
CDVAL#A05111,징수
