namespace,cbb_items
MENU#277_391,
MENU#277_392,
MENU#277_393,
MENU#277_394,
MENU#277_395,
MENU#277_396,
MENU#277_397,
MENU#277_398,
MENU#277_399,
MENU#277_4,担保
MENU#277_40,开立内部子合约
MENU#277_400,
MENU#277_401,
MENU#277_402,
MENU#277_403,
MENU#277_404,
MENU#277_405,
MENU#277_406,
MENU#277_407,
MENU#277_408,
MENU#277_409,
MENU#277_41,交易日报查询
MENU#277_410,
MENU#277_411,
MENU#277_412,
MENU#277_413,
MENU#277_414,
MENU#277_415,
MENU#277_416,
MENU#277_417,
MENU#277_419,
MENU#277_42,汇率管理
MENU#277_420,
MENU#277_421,
MENU#277_422,
MENU#277_423,
MENU#277_424,
MENU#277_425,
MENU#277_426,
MENU#277_427,
MENU#277_428,
MENU#277_429,
MENU#277_43,重要证书管理
MENU#277_430,
MENU#277_431,
MENU#277_432,
MENU#277_433,
MENU#277_435,상환스케쥴조회_테스트
MENU#277_436,대출상환 테스트
MENU#277_44,重要证书管理
MENU#277_46,277_46
MENU#277_49,277_44
MENU#277_5,支付
MENU#277_50,277_45
MENU#277_51,查询汇率
MENU#277_52,注册汇率保证金
MENU#277_53,注册汇率
MENU#277_54,交易日报查询
MENU#277_55,交易日志
MENU#277_56,交易日志查询
MENU#277_57,交易日志详细查询
MENU#277_58,部门管理
MENU#277_59,员工管理
MENU#277_6,外汇
MENU#277_60,注册员工
MENU#277_61,员工管理
MENU#277_62,注册新部门
MENU#277_63,部门管理
MENU#277_64,工作流
MENU#277_65,查询待办事项
MENU#277_66,现金柜
MENU#277_67,结束营业状态查询
MENU#277_68,柜员结束营业查询
MENU#277_69,现金发送接收管理
MENU#277_7,会计
MENU#277_70,现金保留限额管理
MENU#277_71,总账
MENU#277_72,手动进入交易管理
MENU#277_73,余额验证管理
MENU#277_74,查询结算
MENU#277_75,局间管理
MENU#277_76,现金转账管理
MENU#277_77,现金转运申请
MENU#277_78,现金转运查询
MENU#277_79,现金转运赞同/执行
MENU#277_8,工作流
MENU#277_80,查询间办公室
MENU#277_81,注册办公间
MENU#277_82,清除/取消办公间
MENU#277_83,查询预结算总帐
MENU#277_84,查询结算后总帐
MENU#277_85,查询修正历史
MENU#277_86,잔액대사 결과 조회
MENU#277_87,비온라인 등록
MENU#277_88,비온라인 거래목록 조회
MENU#277_89,总分类账余额查询
MENU#277_9,员工/部门
MENU#277_90,按科目分行余额查询
MENU#277_91,按科目月查询
MENU#277_92,按科目日查询
MENU#277_93,按科目详细查询
MENU#277_94,按科目含下级科目查询
MENU#277_95,按科目商品单位查询
MENU#277_96,按科目存款取款查询
MENU#277_97,外币评测明细查询
MENU#277_98,现金保留限额管理
MENU#277_99,处理现金收付历史
MENU#278_1,客户
MENU#278_10,系统
MENU#278_100,LG签发
MENU#278_108,承兑交单购买
MENU#278_109,拒付账单注册
MENU#278_11,共同
MENU#278_110,条件更改
MENU#278_111,差异注册
MENU#278_115,外币销售
MENU#278_117,汇款
MENU#278_118,实时转账
MENU#278_119,委托转账
MENU#278_12,内部账户
MENU#278_120,预约转账
MENU#278_123,实时转账
MENU#278_13,商品
MENU#278_130,委托转账
MENU#278_131,预约转账
MENU#278_132,查询
MENU#278_133,查询转账历史
MENU#278_134,查询委托转账历史记录
MENU#278_135,内部协议列表查询
MENU#278_136,申请预约转账
MENU#278_137,查询预约转账 / 取消
MENU#278_138,申请委托转账
MENU#278_139,关闭委托转账
MENU#278_140,实时转账
MENU#278_141,抵押评估
MENU#278_142, 公寓价格表
MENU#278_143,公寓的详细信息
MENU#278_148,申请
MENU#278_149,审查/审批
MENU#278_150,协议
MENU#278_151,放款
MENU#278_152,查询
MENU#278_153,还款
MENU#278_154,终止
MENU#278_155,修改合约信息
MENU#278_159,利率宽限期
MENU#278_160,贷款额度减少金额
MENU#278_161,修改合约条件
MENU#278_162,返还利息
MENU#278_163,延迟分期计划
MENU#278_165,合同终止
MENU#278_166,贷款还款
MENU#278_167,模拟合约利率
MENU#278_168,查询账户交易历史
MENU#278_169,查询员工交易历史
MENU#278_170,查询还款计划
MENU#278_171,查询网点贷款现况
MENU#278_172,查询网点逾期现况
MENU#278_173,查询到期状态
MENU#278_174,查询申请利率历史
MENU#278_175,贷款发放
MENU#278_176,授信协议（申请）
MENU#278_177,授信协议（申请略）
MENU#278_179,申请/审批列表查询
MENU#278_180,审查/审批
MENU#278_182,申请贷款咨询
MENU#278_183,开户
MENU#278_184,存款
MENU#278_185,取款
MENU#278_186,查询
MENU#278_187,登记/修改
MENU#278_188,交易限制管理
MENU#278_189,销户
MENU#278_194,存款销户
MENU#278_195,登录交易限制
MENU#278_196,查询交易限制
MENU#278_197,存款交易限制管理
MENU#278_198,更改密码
MENU#278_199,设置附加信息
MENU#278_2,存款
MENU#278_200,设置合约条件
MENU#278_201,设置相关部门
MENU#278_202,设置相关账户
MENU#278_203,申请调出
MENU#278_204,管理调入调出
MENU#278_205,重置密码
MENU#278_206,模拟合约利率
MENU#278_207,存款咨询模拟
MENU#278_208,查询账户信息
MENU#278_209,查询交易历史
MENU#278_210,查询员工交易历史
MENU#278_211,模拟利息计算
MENU#278_212,模拟存款销户
MENU#278_213,模拟费用计算
MENU#278_214,查询参考基准利率
MENU#278_215,签发余额证明
MENU#278_216,查询合约事件日
MENU#278_219,活期存款取款
MENU#278_220,定期存款利息支付
MENU#278_221,存款部提
MENU#278_222,活期存款
MENU#278_223,分期存款
MENU#278_224,开存款账户
MENU#278_225,查询
MENU#278_226,修改
MENU#278_227,通知
MENU#278_228,发送通知列表
MENU#278_229,客户VIP等级管理
MENU#278_23,清算
MENU#278_230,客户信用等级管理
MENU#278_233,客户事故报告管理
MENU#278_234,客户群管理
MENU#278_235,会员协议条件修改
MENU#278_236,企业负责人管理
MENU#278_24,暂记收入支出
MENU#278_246,客户信息查询
MENU#278_247,客户信息查询
MENU#278_248,客户信息查询
MENU#278_249,查询客户手续费内容
MENU#278_25,查询
MENU#278_250,查询客户手续费支付历史
MENU#278_253,客户新建（面谈）
MENU#278_254,企业新建
MENU#278_255,个体工商户新建
MENU#278_256,法人新建
MENU#278_26,内部协议列表查询
MENU#278_27,暂记账户列表查询
MENU#278_28,暂记账户新建
MENU#278_29,暂记账户整理
MENU#278_3,贷款
MENU#278_30,开立内部合约
MENU#278_31,开立内部子合约
MENU#278_32,查询
MENU#278_33,交易日报查询
MENU#278_36,交易日志
MENU#278_37,交易日志查询
MENU#278_38,交易日志详细查询
MENU#278_39,部门管理
MENU#278_4,担保
MENU#278_40,员工管理
MENU#278_45,工作流
MENU#278_46,查询待办事项
MENU#278_47,现金柜
MENU#278_5,支付
MENU#278_52,总账
MENU#278_53,비온라인
MENU#278_55,결산
MENU#278_56,
MENU#278_57,
MENU#278_58,
MENU#278_6,外汇
MENU#278_63,잔액대사 결과 조회
MENU#278_64,비온라인 등록
MENU#278_65,비온라인 거래목록 조회
MENU#278_66,总分类账余额查询
MENU#278_67,按科目分行余额查询
MENU#278_68,按科目月查询
MENU#278_69,按科目日查询
MENU#278_7,会计
MENU#278_70,按科目详细查询
MENU#278_71,按科目含下级科目查询
MENU#278_72,按科目商品单位查询
MENU#278_73,按科目存款取款查询
MENU#278_74,시재보유한도관리
MENU#278_75,处理现金收付历史
MENU#278_76,查询现金收付历史
MENU#278_77,출납정산표조회
MENU#278_78,출납총괄명세표
MENU#278_79,员工交易历史查询
MENU#278_8,工作流
MENU#278_80,텔러별보유시재현황
MENU#278_81,텔러개시/마감현황조회
MENU#278_82,Discordant Transfer List of Teller
MENU#278_83,Department Closing Status List
MENU#278_84,柜员签退
MENU#278_85,部门签退
MENU#278_86,网点间清算账户查询
MENU#278_87,test
MENU#278_89,外汇
MENU#278_9,员工/部门
MENU#278_90,出口
MENU#278_91,进口
MENU#278_94,国内信用证
MENU#278_95,购买
MENU#278_97,签发
MENU#278_98,信用证签发
MENU#278_99,BL接收
MENU#285_1,客户
MENU#285_2,存款
MENU#285_28,贷款申请
MENU#285_29,贷款账户管理
MENU#285_3,贷款
MENU#285_31,查询贷款状态列表（客户）
MENU#285_32,查询账户信息
MENU#285_33,查询账户交易历史
MENU#285_34,贷款放款
MENU#285_35,还款
MENU#285_36,合约终止
MENU#285_37,申请咨询
MENU#285_38,查询申请状态
MENU#285_39,查询
MENU#285_4,附加业务
MENU#285_40,存款/取款
MENU#285_41,活期存款
MENU#285_42,活期存款提取
MENU#285_44,个人信息
MENU#285_47,人事管理
MENU#285_48,客户关系人详细信息修改
MENU#285_5,用户门户
MENU#285_6,系统配置
MENU#286_1,客户
MENU#286_10,系统
MENU#286_100,查询现金收付历史
MENU#286_101,출납정산표조회
MENU#286_102,출납총괄명세표
MENU#286_103,员工交易历史查询
MENU#286_104,텔러별보유시재현황
MENU#286_105,텔러개시/마감현황조회
MENU#286_106,Discordant Transfer List of Teller
MENU#286_107,Department Closing Status List
MENU#286_108,柜员签退
MENU#286_109,部门签退
MENU#286_11,共同
MENU#286_110,网点间清算账户查询
MENU#286_111,test
MENU#286_112,共同
MENU#286_113,外汇
MENU#286_114,出口
MENU#286_115,进口
MENU#286_116,打开L / C
MENU#286_117,注册L / C打开附加信息。
MENU#286_118,开放留言注册
MENU#286_119,L / C修正案
MENU#286_12,内部账户
MENU#286_120,B / L收据
MENU#286_121,提单验收
MENU#286_122,提单结算
MENU#286_123,L / G问题
MENU#286_124,存款进口保证金额
MENU#286_125,取消进口保证金额
MENU#286_126,出口草案谈判/收集
MENU#286_127,拒付账单注册
MENU#286_128,收到接受通知，付款通知
MENU#286_129,注册表信用建议
MENU#286_13,商品
MENU#286_130,拒付账单注册
MENU#286_131,赎回诽谤法案
MENU#286_132,收款金额
MENU#286_133,注册L / C通知
MENU#286_134,注册L/C转让
MENU#286_135,外币销售
MENU#286_136,注册向外汇款
MENU#286_137,实时转账
MENU#286_138,委托转账
MENU#286_139,预约转账
MENU#286_14,模板信息
MENU#286_140,外币支票购买/托收
MENU#286_141,代理行
MENU#286_142,管理存款银行
MENU#286_143,查询转账历史
MENU#286_144,实时转账
MENU#286_145,委托转账
MENU#286_146,预约转账
MENU#286_147,查询
MENU#286_148,查询转账历史
MENU#286_149,查询委托转账历史记录
MENU#286_15,产品信息
MENU#286_150,内部协议列表查询
MENU#286_151,申请预约转账
MENU#286_152,查询预约转账 / 取消
MENU#286_153,申请委托转账
MENU#286_154,关闭委托转账
MENU#286_155,实时转账
MENU#286_16,福利信息
MENU#286_163,申请
MENU#286_164,审查/审批
MENU#286_165,协议
MENU#286_166,放款
MENU#286_167,查询
MENU#286_168,还款
MENU#286_169,终止
MENU#286_17,利息手续费计算规则
MENU#286_170,修改合约信息
MENU#286_171,供应链金融
MENU#286_172,供应链金融第三方管理
MENU#286_173,查询逾期账单
MENU#286_174,利率宽限期
MENU#286_175,贷款额度减少金额
MENU#286_176,修改合约条件
MENU#286_177,返还利息
MENU#286_178,延迟分期计划
MENU#286_179,贷款本金化
MENU#286_18,手续费计算模拟器
MENU#286_180,合同终止
MENU#286_181,贷款还款
MENU#286_182,模拟合约利率
MENU#286_183,查询账户交易历史
MENU#286_184,查询员工交易历史
MENU#286_185,查询还款计划
MENU#286_186,查询网点贷款现况
MENU#286_187,查询网点逾期现况
MENU#286_188,查询到期状态
MENU#286_189,查询申请利率历史
MENU#286_19,利息计算模拟器
MENU#286_190,贷款发放
MENU#286_191,授信协议（申请）
MENU#286_192,授信协议（申请略）
MENU#286_193,授信协议（额度内申请）
MENU#286_194,申请/审批列表查询
MENU#286_195,审查/审批
MENU#286_196,查询合约更改
MENU#286_197,申请贷款咨询
MENU#286_198,开户
MENU#286_199,存款
MENU#286_2,存款
MENU#286_20,还款预定金额查询
MENU#286_200,取款
MENU#286_201,查询
MENU#286_202,登记/修改
MENU#286_203,交易限制管理
MENU#286_204,销户
MENU#286_205,통장
MENU#286_206,打印交易记录
MENU#286_207,重新发行存折
MENU#286_208,重印交易历史记录
MENU#286_209,存款销户
MENU#286_21,查询产品信息
MENU#286_210,登录交易限制
MENU#286_211,查询交易限制
MENU#286_212,存款交易限制管理
MENU#286_213,更改密码
MENU#286_214,设置附加信息
MENU#286_215,设置合约条件
MENU#286_216,设置相关部门
MENU#286_217,设置相关账户
MENU#286_218,申请调出
MENU#286_219,管理调入调出
MENU#286_22,查询产品组
MENU#286_220,重置密码
MENU#286_221,模拟合约利率
MENU#286_222,存款咨询模拟
MENU#286_223,查询账户信息
MENU#286_224,查询交易历史
MENU#286_225,查询员工交易历史
MENU#286_226,模拟利息计算
MENU#286_227,模拟存款销户
MENU#286_228,模拟费用计算
MENU#286_229,查询参考基准利率
MENU#286_23,产品服务应用管理
MENU#286_230,签发余额证明
MENU#286_231,查询合约事件日
MENU#286_232,查询月平均账户余额
MENU#286_233,日巨额交易状况
MENU#286_234,活期存款取款
MENU#286_235,定期存款利息支付
MENU#286_236,存款部提
MENU#286_237,活期存款
MENU#286_238,分期存款
MENU#286_239,开存款账户
MENU#286_24,
MENU#286_240,查询
MENU#286_241,修改
MENU#286_242,通知
MENU#286_243,发送通知列表
MENU#286_244,通知搜索
MENU#286_245,客户关系注册
MENU#286_246,客户等级登记
MENU#286_247,登记客户事故报告
MENU#286_248,管理客户群
MENU#286_249,安排条件变更
MENU#286_25,查询产品信息
MENU#286_250,人事管理
MENU#286_251,更改个人客户信息
MENU#286_252,修改公司业务客户信息
MENU#286_253,法人信息更改
MENU#286_254,修改个人业务客户信息
MENU#286_255,更改唯一标识号
MENU#286_256,添加个人客户登录信息
MENU#286_257,修改客户相关人员登录密码
MENU#286_258,个人客户尽职调查管理
MENU#286_259,企业客户尽职调查管理
MENU#286_26,询问产品组
MENU#286_260,个人客户尽职调查管理
MENU#286_261,管理延迟传输信息
MENU#286_262,客户信息查询
MENU#286_263,查询客户手续费内容
MENU#286_264,查询客户付款延期费用历史清单
MENU#286_265,客户列表查询
MENU#286_266,询问客户的不足之处
MENU#286_267,注册客户信息
MENU#286_268,企业客户注册
MENU#286_269,个体工商户客户注册
MENU#286_27,查询常见条件
MENU#286_270,法人注册
MENU#286_271,注册代表
MENU#286_272,
MENU#286_273,
MENU#286_274,抵押评估
MENU#286_28,查询分类结构
MENU#286_282,基础信息种类管理
MENU#286_285,抵押品管理
MENU#286_29,
MENU#286_3,贷款
MENU#286_30,查询参考基准利率
MENU#286_304,分割储蓄账户
MENU#286_305,转帐户所有权
MENU#286_306,悬疑/复活
MENU#286_307,包括杂项收入
MENU#286_308,取消杂项收入
MENU#286_309,查询悬疑/杂项收入帐户
MENU#286_31,查询条件组模板
MENU#286_310,个人咨询
MENU#286_311,贷款咨询
MENU#286_312,查询金融承受能力（DTI）预测
MENU#286_313,查询咨询记录
MENU#286_314,个人审查
MENU#286_315,受理贷款申请
MENU#286_316,查询贷款申请
MENU#286_317,查询审批贷款
MENU#286_32,清算
MENU#286_33,暂记收入支出
MENU#286_34,查询
MENU#286_35,内部协议列表查询
MENU#286_36,暂记账户列表查询
MENU#286_37,暂记账户新建
MENU#286_38,暂记账户整理
MENU#286_39,开立内部合约
MENU#286_4,担保
MENU#286_40,开立内部子合约
MENU#286_41,交易日报查询
MENU#286_42,277_37
MENU#286_43,277_38
MENU#286_44,重要证书管理
MENU#286_46,277_46
MENU#286_49,277_44
MENU#286_5,支付
MENU#286_50,277_45
MENU#286_51,查询汇率
MENU#286_52,注册汇率保证金
MENU#286_53,注册汇率
MENU#286_54,交易日报查询
MENU#286_55,交易日志
MENU#286_56,交易日志查询
MENU#286_57,交易日志详细查询
MENU#286_58,部门管理
MENU#286_59,员工管理
MENU#286_6,外汇
MENU#286_60,注册员工
MENU#286_61,员工管理
MENU#286_62,注册新部门
MENU#286_63,部门管理
MENU#286_64,工作流
MENU#286_65,查询待办事项
MENU#286_66,现金柜
MENU#286_67,277_57
MENU#286_68,277_58
MENU#286_69,277_59
MENU#286_7,会计
MENU#286_70,277_60
MENU#286_71,总账
MENU#286_72,비온라인
MENU#286_73,277_63
MENU#286_74,결산
MENU#286_75,277_65
MENU#286_76,277_66
MENU#286_77,现金转运申请
MENU#286_78,现金转运查询
MENU#286_79,现金转运赞同/执行
MENU#286_8,工作流
MENU#286_80,查询间办公室
MENU#286_81,注册办公间
MENU#286_82,清除/取消办公间
MENU#286_83,结算总账查询
MENU#286_84,结算状态查询
MENU#286_85,结算手写修正历史管理
MENU#286_86,잔액대사 결과 조회
MENU#286_87,비온라인 등록
MENU#286_88,비온라인 거래목록 조회
MENU#286_89,总分类账余额查询
MENU#286_9,员工/部门
MENU#286_90,按科目分行余额查询
MENU#286_91,按科目月查询
MENU#286_92,按科目日查询
MENU#286_93,按科目详细查询
MENU#286_94,按科目含下级科目查询
MENU#286_95,按科目商品单位查询
MENU#286_96,按科目存款取款查询
MENU#286_97,外币评测明细查询
MENU#286_98,시재보유한도관리
MENU#286_99,处理现金收付历史
MENU#288_1,客户
MENU#288_2,浏览产品
MENU#288_3,Q&A
MENU#288_4,新申请
MENU#288_5,检查新申请结果
MENU#290_1,Customer
MENU#290_2,Loan
MENU#290_3,Deposit
MENU#291_1,客户
MENU#291_2,存款
MENU#291_28,贷款申请
MENU#291_29,贷款账户管理
MENU#291_3,贷款
MENU#291_31,查询贷款状态列表（客户）
